1754006400000000,0.20975000,0.21000000,0.20928000,0.20958000,9050098.00000000,1754006699999999,1896738.34352000,6270,2176718.00000000,456308.42408000,0
1754006700000000,0.20959000,0.21002000,0.20912000,0.20912000,8431288.00000000,1754006999999999,1767679.56816000,7419,3516622.00000000,737286.60609000,0
1754007000000000,0.20912000,0.20918000,0.20666000,0.20738000,30749710.00000000,1754007299999999,6385927.95488000,21340,13680215.00000000,2842443.07082000,0
1754007300000000,0.20738000,0.20966000,0.20722000,0.20960000,10411367.00000000,1754007599999999,2170322.94698000,12473,5223327.00000000,1089572.11828000,0
1754007600000000,0.20961000,0.21010000,0.20930000,0.20956000,10272572.00000000,1754007899999999,2154463.52048000,9550,5474865.00000000,1148066.93586000,0
1754007900000000,0.20955000,0.20955000,0.20773000,0.20840000,12616841.00000000,1754008199999999,2629918.78746000,10490,7355906.00000000,1532703.86361000,0
1754008200000000,0.20840000,0.20868000,0.20750000,0.20756000,5436902.00000000,1754008499999999,1131476.51866000,8610,1584203.00000000,329786.13792000,0
1754008500000000,0.20757000,0.20878000,0.20735000,0.20878000,6903051.00000000,1754008799999999,1435021.32272000,9130,3847901.00000000,799981.71559000,0
1754008800000000,0.20877000,0.20888000,0.20692000,0.20729000,6666194.00000000,1754009099999999,1386425.71238000,9942,2709592.00000000,563518.56672000,0
1754009100000000,0.20730000,0.20746000,0.20531000,0.20565000,31494126.00000000,1754009399999999,6488035.38518000,19555,8551203.00000000,1761806.53544000,0
1754009400000000,0.20564000,0.20660000,0.20335000,0.20647000,63313890.00000000,1754009699999999,12936561.93192000,40061,30210231.00000000,6172406.42776000,0
1754009700000000,0.20647000,0.20843000,0.20620000,0.20797000,12032001.00000000,1754009999999999,2494620.32756000,12688,6829660.00000000,1415660.72315000,0
1754010000000000,0.20796000,0.20874000,0.20727000,0.20746000,9266470.00000000,1754010299999999,1926182.51180000,10720,4252252.00000000,884147.26166000,0
1754010300000000,0.20747000,0.20764000,0.20566000,0.20634000,8915594.00000000,1754010599999999,1842724.94315000,11308,4526693.00000000,935761.89932000,0
1754010600000000,0.20633000,0.20668000,0.20522000,0.20552000,9021049.00000000,1754010899999999,1858608.74955000,9785,5673253.00000000,1168904.18259000,0
1754010900000000,0.20552000,0.20655000,0.20500000,0.20576000,10414326.00000000,1754011199999999,2144027.30085000,11649,4464261.00000000,919264.04792000,0
1754011200000000,0.20577000,0.20722000,0.20553000,0.20709000,8355737.00000000,1754011499999999,1724466.29798000,11219,4970568.00000000,1025767.18718000,0
1754011500000000,0.20709000,0.20763000,0.20660000,0.20693000,8133759.00000000,1754011799999999,1684517.54545000,9049,4303928.00000000,891098.91485000,0
1754011800000000,0.20692000,0.20720000,0.20610000,0.20713000,6217910.00000000,1754012099999999,1285611.97470000,8582,3319212.00000000,686378.77687000,0
1754012100000000,0.20713000,0.20836000,0.20698000,0.20746000,7275769.00000000,1754012399999999,1511956.52793000,7923,2911759.00000000,604979.27044000,0
1754012400000000,0.20746000,0.20794000,0.20737000,0.20765000,3481249.00000000,1754012699999999,723017.10476000,5681,2173034.00000000,451346.44133000,0
1754012700000000,0.20765000,0.20812000,0.20629000,0.20662000,3797550.00000000,1754012999999999,787670.91228000,6068,2235417.00000000,463806.70831000,0
1754013000000000,0.20662000,0.20758000,0.20620000,0.20719000,5599227.00000000,1754013299999999,1157313.45826000,6314,2551505.00000000,527444.31123000,0
1754013300000000,0.20719000,0.20756000,0.20641000,0.20737000,4044565.00000000,1754013599999999,837186.39733000,4540,2510639.00000000,519748.74312000,0
