1780272000000000,1.33300000,1.33780000,1.33270000,1.33770000,436672.90000000,1780272299999999,583638.37902000,2460,156856.60000000,209595.49555000,0
1780272300000000,1.33780000,1.33810000,1.33390000,1.33470000,463420.60000000,1780272599999999,619186.87029000,3126,154035.00000000,205760.48576000,0
1780272600000000,1.33470000,1.33540000,1.33270000,1.33410000,251247.10000000,1780272899999999,335173.88252000,1821,99199.90000000,132309.66008000,0
1780272900000000,1.33410000,1.33500000,1.33090000,1.33110000,188994.50000000,1780273199999999,251980.24987000,2028,87213.40000000,116240.88131000,0
1780273200000000,1.33110000,1.33380000,1.33090000,1.33260000,204458.90000000,1780273499999999,272482.17001000,2130,124572.10000000,165986.81747000,0
1780273500000000,1.33270000,1.33700000,1.33260000,1.33680000,382755.30000000,1780273799999999,510988.43840000,2276,218795.40000000,292043.56149000,0
1780273800000000,1.33690000,1.33950000,1.33430000,1.33690000,487052.10000000,1780274099999999,651241.13887000,3887,217664.50000000,290912.32520000,0
1780274100000000,1.33680000,1.33750000,1.33570000,1.33630000,312141.60000000,1780274399999999,417208.78143000,1931,207508.10000000,277342.38652000,0
1780274400000000,1.33630000,1.33880000,1.33590000,1.33800000,405508.30000000,1780274699999999,542518.20061000,2128,188740.80000000,252483.90860000,0
1780274700000000,1.33800000,1.34090000,1.33790000,1.33940000,389372.70000000,1780274999999999,521755.49773000,3298,182528.00000000,244573.16878000,0
1780275000000000,1.33930000,1.34120000,1.33820000,1.33820000,261084.50000000,1780275299999999,349724.62913000,1968,106775.20000000,143057.46570000,0
1780275300000000,1.33820000,1.33840000,1.33740000,1.33770000,174643.70000000,1780275599999999,233630.48883000,1289,86485.70000000,115693.39436000,0
1780275600000000,1.33770000,1.33890000,1.33550000,1.33560000,240902.60000000,1780275899999999,322077.34017000,2937,125351.20000000,167573.04900000,0
1780275900000000,1.33560000,1.33640000,1.33090000,1.33130000,287577.80000000,1780276199999999,383347.84617000,2676,186368.30000000,248374.98706000,0
1780276200000000,1.33130000,1.33240000,1.33080000,1.33110000,154973.40000000,1780276499999999,206359.86361000,1593,91405.80000000,121710.59230000,0
1780276500000000,1.33110000,1.33310000,1.33070000,1.33100000,230414.50000000,1780276799999999,306909.99940000,2200,96726.00000000,128814.28164000,0
1780276800000000,1.33100000,1.33170000,1.32850000,1.32870000,98005.40000000,1780277099999999,130333.15457000,1830,40525.10000000,53912.34963000,0
1780277100000000,1.32860000,1.33020000,1.32770000,1.32860000,165764.60000000,1780277399999999,220266.88968000,1974,105713.30000000,140443.62998000,0
1780277400000000,1.32860000,1.32970000,1.32750000,1.32960000,131227.20000000,1780277699999999,174337.82806000,1597,67908.30000000,90218.00955000,0
1780277700000000,1.32950000,1.33030000,1.32830000,1.32860000,232148.20000000,1780277999999999,308616.26234000,2017,105316.50000000,140003.24649000,0
1780278000000000,1.32870000,1.33030000,1.32560000,1.32630000,255763.40000000,1780278299999999,339505.33749000,2886,156225.70000000,207282.79646000,0
