1780272000000000,710.54000000,711.39000000,709.91000000,710.93000000,574.37700000,1780272299999999,408181.25031000,4334,198.84700000,141297.22832000,0
1780272300000000,710.92000000,711.04000000,709.55000000,709.70000000,862.67700000,1780272599999999,612776.69379000,7824,317.04300000,225182.51340000,0
1780272600000000,709.70000000,710.64000000,708.93000000,709.62000000,601.23200000,1780272899999999,426688.13106000,4228,359.90000000,255430.12649000,0
1780272900000000,709.63000000,710.29000000,709.11000000,709.34000000,313.64100000,1780273199999999,222565.99896000,4699,184.39000000,130833.82378000,0
1780273200000000,709.34000000,710.36000000,708.93000000,709.64000000,566.64400000,1780273499999999,402146.91602000,4922,372.01600000,264022.27451000,0
1780273500000000,709.63000000,714.12000000,709.50000000,713.43000000,3666.52700000,1780273799999999,2613797.25971000,7995,1708.19500000,1217414.29991000,0
1780273800000000,713.43000000,717.32000000,712.33000000,713.19000000,16473.11200000,1780274099999999,11798420.45342000,27392,3500.68800000,2504975.23511000,0
1780274100000000,713.18000000,713.35000000,711.56000000,712.55000000,1112.20900000,1780274399999999,792169.76667000,6934,459.08500000,326941.05618000,0
1780274400000000,712.56000000,714.33000000,712.36000000,714.10000000,723.72800000,1780274699999999,516446.89752000,6228,335.53500000,239436.49445000,0
1780274700000000,714.09000000,714.54000000,712.68000000,713.06000000,1535.66200000,1780274999999999,1095825.00654000,7830,804.67900000,574271.71616000,0
1780275000000000,713.06000000,714.08000000,712.25000000,712.40000000,544.06900000,1780275299999999,388062.66051000,5235,126.91400000,90529.17838000,0
1780275300000000,712.41000000,712.41000000,710.38000000,710.63000000,2131.63200000,1780275599999999,1516258.21564000,9851,665.30300000,473309.02843000,0
1780275600000000,710.63000000,710.89000000,709.38000000,709.95000000,823.93100000,1780275899999999,585042.20303000,7265,322.47900000,228963.59741000,0
1780275900000000,709.95000000,710.16000000,708.37000000,708.75000000,786.09600000,1780276199999999,557476.56279000,7277,221.04500000,156808.81287000,0
1780276200000000,708.75000000,709.23000000,708.04000000,708.10000000,1392.21200000,1780276499999999,986366.50361000,5528,366.69400000,259767.22606000,0
1780276500000000,708.11000000,709.92000000,707.80000000,707.80000000,1307.18000000,1780276799999999,926547.95379000,6610,607.53000000,430729.17052000,0
1780276800000000,707.81000000,707.81000000,705.89000000,706.15000000,1542.67100000,1780277099999999,1090551.11441000,11516,664.64600000,469810.32082000,0
1780277100000000,706.15000000,706.30000000,703.79000000,703.80000000,3236.06100000,1780277399999999,2280146.19935000,12340,1477.15300000,1040312.84884000,0
1780277400000000,703.80000000,704.95000000,703.42000000,704.95000000,3158.92800000,1780277699999999,2223777.30727000,13573,2080.91800000,1464892.23479000,0
1780277700000000,704.95000000,707.18000000,704.95000000,706.17000000,1342.54100000,1780277999999999,947743.28131000,9139,995.53400000,702837.91105000,0
1780278000000000,706.17000000,706.23000000,693.05000000,695.93000000,25489.56700000,1780278299999999,17819661.52784000,41399,15772.34900000,11029584.71944000,0
1780278300000000,695.93000000,699.22000000,695.17000000,698.63000000,4156.07300000,1780278599999999,2897403.37809000,20621,2354.03300000,1641180.87758000,0
1780278600000000,698.64000000,699.00000000,696.10000000,696.32000000,2153.85700000,1780278899999999,1501938.32266000,12786,1047.82900000,730756.07242000,0
1780278900000000,696.31000000,697.01000000,694.85000000,695.09000000,2588.50900000,1780279199999999,1800964.46682000,13414,1542.91200000,1073374.15827000,0
1780279200000000,695.10000000,697.60000000,693.97000000,697.56000000,2886.95500000,1780279499999999,2006744.74106000,14437,1916.81600000,1332562.49357000,0
1780279500000000,697.55000000,701.33000000,697.55000000,701.15000000,1677.03200000,1780279799999999,1173468.02807000,9144,1343.61900000,940086.66940000,0
1780279800000000,701.14000000,701.88000000,700.76000000,701.51000000,727.51900000,1780280099999999,510078.73405000,5310,419.90800000,294388.80758000,0
1780280100000000,701.51000000,703.68000000,701.33000000,703.24000000,2352.99400000,1780280399999999,1653334.76017000,5908,1480.65600000,1040249.15242000,0
1780280400000000,703.24000000,704.55000000,702.40000000,703.74000000,2011.40600000,1780280699999999,1415129.28733000,5782,996.27700000,700929.99009000,0
1780280700000000,703.75000000,705.08000000,703.74000000,704.74000000,2080.45100000,1780280999999999,1464729.52885000,5761,786.22500000,553683.77607000,0
1780281000000000,704.75000000,705.54000000,703.86000000,705.34000000,990.42300000,1780281299999999,697983.12180000,3373,689.67000000,485994.14193000,0
1780281300000000,705.34000000,707.34000000,704.02000000,706.94000000,2831.84700000,1780281599999999,2000314.23535000,7905,1874.79600000,1324284.45274000,0
1780281600000000,706.94000000,708.87000000,705.51000000,707.82000000,2869.49000000,1780281899999999,2029911.64742000,13147,1769.27800000,1251714.39268000,0
1780281900000000,707.82000000,708.85000000,706.44000000,706.46000000,667.07700000,1780282199999999,472001.37805000,6587,327.18600000,231456.97718000,0
1780282200000000,706.47000000,707.01000000,705.79000000,706.38000000,665.42800000,1780282499999999,469959.14548000,6131,470.29600000,332146.05344000,0
1780282500000000,706.38000000,707.90000000,706.11000000,707.54000000,1090.10000000,1780282799999999,770760.04423000,4571,352.57200000,249298.82471000,0
1780282800000000,707.55000000,710.15000000,707.45000000,709.24000000,2956.95600000,1780283099999999,2097892.98440000,7247,1277.67800000,905938.01569000,0
1780283100000000,709.24000000,709.65000000,708.22000000,708.44000000,1300.26400000,1780283399999999,921926.05039000,7183,489.37300000,346983.71482000,0
1780283400000000,708.44000000,708.58000000,706.30000000,706.78000000,681.99800000,1780283699999999,482398.35736000,4905,319.06700000,225677.97800000,0
1780283700000000,706.79000000,707.98000000,705.94000000,707.48000000,771.58600000,1780283999999999,545539.70973000,6081,489.03900000,345792.50650000,0
1780284000000000,707.49000000,707.96000000,707.10000000,707.23000000,390.75500000,1780284299999999,276434.65637000,3619,201.10100000,142261.81552000,0
1780284300000000,707.23000000,707.38000000,706.24000000,706.42000000,848.19100000,1780284599999999,599359.92415000,3736,374.63400000,264730.12245000,0
1780284600000000,706.42000000,707.37000000,705.98000000,706.34000000,485.57000000,1780284899999999,343105.16696000,4306,220.12700000,155547.08423000,0
1780284900000000,706.34000000,706.35000000,705.06000000,705.31000000,2624.85400000,1780285199999999,1852660.44184000,3573,213.63900000,150787.62137000,0
1780285200000000,705.31000000,705.31000000,702.96000000,703.98000000,1450.73100000,1780285499999999,1021145.90241000,8137,366.16400000,257641.13740000,0
1780285500000000,703.98000000,705.02000000,703.40000000,704.48000000,861.82200000,1780285799999999,606872.73644000,4728,577.68800000,406780.32163000,0
1780285800000000,704.49000000,705.71000000,704.24000000,704.56000000,384.84100000,1780286099999999,271282.99335000,3648,257.82900000,181723.43453000,0
1780286100000000,704.55000000,704.65000000,702.97000000,703.65000000,1007.32500000,1780286399999999,708750.32985000,6064,361.32300000,254249.92120000,0
1780286400000000,703.65000000,705.57000000,702.32000000,702.98000000,1151.86900000,1780286699999999,810608.11392000,8973,517.24000000,364078.00666000,0
1780286700000000,702.97000000,702.97000000,701.38000000,701.39000000,777.67300000,1780286999999999,545924.76909000,8069,340.38500000,238954.68725000,0
1780287000000000,701.38000000,701.80000000,700.43000000,700.76000000,870.18900000,1780287299999999,609919.04303000,6284,395.81800000,277456.03307000,0
1780287300000000,700.75000000,700.91000000,697.49000000,698.04000000,1457.08500000,1780287599999999,1019065.53322000,8344,479.39200000,335252.53634000,0
1780287600000000,698.04000000,699.06000000,697.52000000,698.39000000,2010.20200000,1780287899999999,1403550.00138000,10821,1280.75900000,894278.95163000,0
1780287900000000,698.40000000,698.80000000,696.69000000,696.88000000,2250.62400000,1780288199999999,1569650.77829000,8215,1035.21100000,721903.96543000,0
1780288200000000,696.88000000,697.84000000,696.68000000,696.72000000,2151.56600000,1780288499999999,1500104.45608000,8315,1307.15500000,911396.61361000,0
1780288500000000,696.72000000,699.14000000,696.57000000,698.81000000,1627.62200000,1780288799999999,1135383.63941000,9220,1061.35400000,740463.47309000,0
1780288800000000,698.82000000,700.34000000,697.89000000,698.18000000,1628.87000000,1780289099999999,1138721.63547000,6534,891.81800000,623625.85831000,0
1780289100000000,698.18000000,698.43000000,696.00000000,697.05000000,823.01300000,1780289399999999,573716.46520000,6191,430.15600000,299878.43345000,0
1780289400000000,697.05000000,698.84000000,697.05000000,698.70000000,973.09000000,1780289699999999,679423.46738000,5426,546.57400000,381605.07082000,0
1780289700000000,698.71000000,699.39000000,697.96000000,698.01000000,1003.54800000,1780289999999999,701335.67972000,5844,563.96100000,394131.99587000,0
1780290000000000,698.01000000,698.01000000,696.65000000,697.74000000,815.56600000,1780290299999999,568701.83531000,5848,470.48700000,328041.60578000,0
1780290300000000,697.75000000,698.30000000,697.36000000,697.59000000,368.53600000,1780290599999999,257155.18725000,2831,184.69800000,128875.24236000,0
1780290600000000,697.60000000,698.33000000,696.82000000,698.32000000,666.40600000,1780290899999999,464922.32564000,4256,421.02300000,293737.67280000,0
1780290900000000,698.33000000,698.44000000,697.16000000,697.43000000,574.76100000,1780291199999999,400952.64930000,4214,331.13400000,230973.99571000,0
1780291200000000,697.43000000,698.10000000,696.96000000,696.97000000,493.84200000,1780291499999999,344439.55457000,3909,261.22800000,182201.81731000,0
1780291500000000,696.96000000,696.96000000,695.00000000,696.15000000,826.67000000,1780291799999999,575228.51731000,6311,369.50100000,257100.09204000,0
1780291800000000,696.16000000,696.78000000,695.19000000,695.66000000,728.21300000,1780292099999999,506912.73508000,4997,451.44900000,314254.44015000,0
1780292100000000,695.66000000,696.09000000,694.30000000,695.90000000,1040.33900000,1780292399999999,723076.13548000,4962,360.65500000,250657.53937000,0
1780292400000000,695.91000000,697.07000000,695.65000000,697.07000000,895.27100000,1780292699999999,623472.50674000,3356,373.26200000,259904.07297000,0
1780292700000000,697.07000000,698.30000000,696.82000000,697.87000000,815.72900000,1780292999999999,569153.47562000,2799,639.34500000,446092.12735000,0
1780293000000000,697.87000000,697.87000000,696.52000000,696.93000000,598.99000000,1780293299999999,417618.97487000,3229,374.32600000,260976.42774000,0
1780293300000000,696.93000000,697.14000000,695.48000000,695.78000000,1196.39100000,1780293599999999,832752.32872000,4371,329.25500000,229246.10267000,0
1780293600000000,695.78000000,696.26000000,694.62000000,694.62000000,4490.24500000,1780293899999999,3122271.98969000,5614,2349.55800000,1633831.64781000,0
1780293900000000,694.62000000,695.17000000,692.95000000,693.59000000,3296.80800000,1780294199999999,2288289.21021000,10020,1993.30900000,1383561.74859000,0
1780294200000000,693.59000000,695.37000000,693.26000000,695.37000000,1422.50200000,1780294499999999,987762.90467000,6236,821.81100000,570595.42737000,0
